,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,month
4767,270c14cfefa4e0dc596c90f6a8c6c363,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 06:42:36,outofband,outofband,outofband,2
4768,410ff2f2d9e4f17566eeee53bed279fd,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 06:45:21,outofband,outofband,outofband,2
4769,ac0d5d27b344885bcf8882e281211fd8,CA,Calculator View,{},2022-02-13 06:45:32,android,samsung,SM-G9,2
4770,410ff2f2d9e4f17566eeee53bed279fd,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 06:46:25,outofband,outofband,outofband,2
4771,07a0d0ab07446da83579be3462bf081e,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 06:51:48,outofband,outofband,outofband,2
4773,668f7ab9e3245b7aafd3b6b608770fb1,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:12:03,outofband,outofband,outofband,2
4774,b8cdde221aae75d37c0996c030e05521,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:12:03,outofband,outofband,outofband,2
4775,668f7ab9e3245b7aafd3b6b608770fb1,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:12:05,outofband,outofband,outofband,2
4776,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:12:10,outofband,outofband,outofband,2
4777,41ef8ce6c7e3ce0869d791dc17a3d161,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:13:12,outofband,outofband,outofband,2
4778,410ff2f2d9e4f17566eeee53bed279fd,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:13:21,outofband,outofband,outofband,2
4779,668f7ab9e3245b7aafd3b6b608770fb1,TX,Order,"{""Premium Membership"":""True""}",2022-02-13 07:15:20,outofband,outofband,outofband,2
4781,4492d54da1e7f51f2592f397c67c5111,CA,Sign Up Success,"{""Method"":""Google""}",2022-02-13 07:37:35,ios,Apple,iPhone10,2
4782,4492d54da1e7f51f2592f397c67c5111,CA,Add Vehicle Success,"{""Year"":""2012"",""Model"":""Altima"",""Temporary"":""false"",""Color"":""Blue"",""Make"":""Nissan""}",2022-02-13 07:39:20,ios,Apple,iPhone10,2
4783,4492d54da1e7f51f2592f397c67c5111,CA,Wallet Opened,{},2022-02-13 07:43:11,ios,Apple,iPhone10,2
4784,4492d54da1e7f51f2592f397c67c5111,CA,Calculator View,{},2022-02-13 07:43:25,ios,Apple,iPhone10,2
4785,a1ac89e45a6ecd464bda47f12d2ec349,IL,Order,"{""Premium Membership"":""True""}",2022-02-13 11:27:22,outofband,outofband,outofband,2
4788,a1ac89e45a6ecd464bda47f12d2ec349,IL,Order,"{""Premium Membership"":""True""}",2022-02-13 11:28:22,outofband,outofband,outofband,2
4789,2a2003f6836b4720906cbae8893faec9,NY,Order,"{""Premium Membership"":""True""}",2022-02-13 12:02:40,outofband,outofband,outofband,2
4791,974db84959d993d575d44384c584c799,TX,Sign Up Success,"{""Method"":""Google""}",2022-02-13 12:59:20,android,samsung,samsung,2
4792,766e7fd44c921aa9f0ca841fe17d4b8a,VA,Add Vehicle Success,"{""Make"":""Honda"",""Model"":""Civic"",""Color"":""Black"",""Year"":""2010"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-02-17 05:57:05,android,samsung,SM-N9,2
4793,766e7fd44c921aa9f0ca841fe17d4b8a,VA,Calculator View,{},2022-02-17 06:00:59,android,samsung,SM-N9,2
4794,28368284a145474b2cc4961349bffcf3,AZ,Order,"{""Premium Membership"":""True""}",2022-02-17 06:52:04,outofband,outofband,outofband,2
4795,31c1e16c643a0b79de9e269ee421a3bb,TX,Order,"{""Premium Membership"":""False""}",2022-02-17 07:19:05,outofband,outofband,outofband,2
4796,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:19:07,outofband,outofband,outofband,2
4797,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:20:10,outofband,outofband,outofband,2
4798,1db181666b863be425838b33a244c614,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:20:12,outofband,outofband,outofband,2
4799,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:20:13,outofband,outofband,outofband,2
4800,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:20:16,outofband,outofband,outofband,2
4801,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:21:26,outofband,outofband,outofband,2
4802,1db181666b863be425838b33a244c614,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:21:34,outofband,outofband,outofband,2
4803,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:22:36,outofband,outofband,outofband,2
4804,31c1e16c643a0b79de9e269ee421a3bb,TX,Order,"{""Premium Membership"":""False""}",2022-02-17 07:22:41,outofband,outofband,outofband,2
4806,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:22:43,outofband,outofband,outofband,2
4808,4949c7b6dfa8cef23d641fd98d50ab18,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:22:43,outofband,outofband,outofband,2
4809,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:22:44,outofband,outofband,outofband,2
4810,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:22:49,outofband,outofband,outofband,2
4811,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:24:23,outofband,outofband,outofband,2
4812,ce84e058130e085513f0455bc725865e,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:25:26,outofband,outofband,outofband,2
4813,31c1e16c643a0b79de9e269ee421a3bb,TX,Order,"{""Premium Membership"":""False""}",2022-02-17 07:25:26,outofband,outofband,outofband,2
4814,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-02-17 07:25:27,outofband,outofband,outofband,2
4815,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 07:38:28,android,Google,Pixel 6,2
4816,d97569a26b47b089e4ab0bce7012a12e,NC,Order,"{""Premium Membership"":""True""}",2022-02-17 10:21:11,outofband,outofband,outofband,2
4818,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-02-17 10:21:13,outofband,outofband,outofband,2
4819,fa16e4face5df7e1fb158c2689f64b89,FL,Order,"{""Premium Membership"":""True""}",2022-02-17 10:21:13,outofband,outofband,outofband,2
4820,fa16e4face5df7e1fb158c2689f64b89,FL,Order,"{""Premium Membership"":""True""}",2022-02-17 10:22:37,outofband,outofband,outofband,2
4821,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-02-17 10:22:37,outofband,outofband,outofband,2
4823,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-02-17 10:22:39,outofband,outofband,outofband,2
4825,627f50253b42607513a1c93bb68201ad,NJ,Order,"{""Premium Membership"":""True""}",2022-02-17 10:23:43,outofband,outofband,outofband,2
4826,fa16e4face5df7e1fb158c2689f64b89,FL,Order,"{""Premium Membership"":""True""}",2022-02-17 10:26:16,outofband,outofband,outofband,2
4828,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 10:26:36,android,Google,Pixel 6,2
4829,b87680fcd7591ef94bcb007279bb21b3,TX,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-02-17 11:18:19,android,samsung,SM-G9,2
4830,b87680fcd7591ef94bcb007279bb21b3,TX,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-02-17 11:19:09,android,samsung,SM-G9,2
4831,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 11:30:10,android,Google,Pixel 6,2
4832,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 11:45:07,android,Google,Pixel 6,2
4833,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 11:45:28,android,Google,Pixel 6,2
4834,32d06a6d0d766dc437831803b69d8473,CA,Chat Conversation Started,{},2022-02-17 11:46:54,android,Google,Pixel 6,2
4835,1bac7f87706ea40709ba67bf94bda8f2,TX,Sign Up Success,"{""Method"":""Google""}",2022-02-17 12:05:38,android,samsung,SM-A0,2
4836,bf120d7b30a1e9cb6d1ce09a7f41edfe,IL,Sign Up Success,"{""Method"":""Google""}",2022-02-17 13:30:33,ios,Apple,iPhone14,2
4837,a7f7ecba8b90527da04323f9c1d53401,CA,Sign Up Success,"{""Method"":""Google""}",2022-02-17 14:09:14,android,OnePlus,OnePlus,2
4838,241b4264a35b5ed3f36fc5bcc5628d39,CA,Order,"{""Premium Membership"":""True""}",2022-02-13 14:22:10,outofband,outofband,outofband,2
4839,07960d9a85ff07a7c38edb8223d1abe6,CA,Order,"{""Premium Membership"":""False""}",2022-02-13 15:18:31,outofband,outofband,outofband,2
4840,bdec393e520e188e2fafa7c829c94000,CA,Order,"{""Premium Membership"":""True""}",2022-02-13 15:19:35,outofband,outofband,outofband,2
4841,07960d9a85ff07a7c38edb8223d1abe6,CA,Order,"{""Premium Membership"":""False""}",2022-02-13 15:20:38,outofband,outofband,outofband,2
4842,bdec393e520e188e2fafa7c829c94000,CA,Order,"{""Premium Membership"":""True""}",2022-02-13 15:20:39,outofband,outofband,outofband,2
4843,c35955fc70f5dcc43836b2d6e758a219,NY,Sign Up Error,"{""Method"":""Facebook"",""Description"":""Email not provided""}",2022-02-13 15:32:42,ios,Apple,iPhone12,2
4844,c35955fc70f5dcc43836b2d6e758a219,NY,Sign Up Success,"{""Method"":""Apple""}",2022-02-13 15:33:47,ios,Apple,iPhone12,2
4845,c35955fc70f5dcc43836b2d6e758a219,NY,Add Vehicle Break,{},2022-02-13 15:35:39,ios,Apple,iPhone12,2
4846,c35955fc70f5dcc43836b2d6e758a219,NY,Add Vehicle Break,{},2022-02-13 15:36:33,ios,Apple,iPhone12,2
4847,82d8925595f6ae89328fb2437c9d3db8,CA,Sign Up Success,"{""Method"":""Apple""}",2022-02-13 17:27:54,ios,Apple,iPhone14,2
4848,82d8925595f6ae89328fb2437c9d3db8,CA,Add Vehicle Success,"{""Make"":""Porsche"",""Model"":""Cayenne"",""Temporary"":""false"",""Color"":""Gray"",""Year"":""2020""}",2022-02-13 17:32:26,ios,Apple,iPhone14,2
4849,82d8925595f6ae89328fb2437c9d3db8,CA,Add Vehicle Failed,"{""Error Code"":""ERROR-NaN10"",""Error Message"":""The operation couldn’t be completed. (Company.ErrorResponse error 0.)""}",2022-02-13 17:32:45,ios,Apple,iPhone14,2
4850,82d8925595f6ae89328fb2437c9d3db8,CA,Add Vehicle Failed,"{""Error Message"":""The operation couldn’t be completed. (Company.ErrorResponse error 0.)"",""Error Code"":""ERROR-NaN10""}",2022-02-13 17:33:08,ios,Apple,iPhone14,2
4851,82d8925595f6ae89328fb2437c9d3db8,CA,Add Payment Method Success,"{""Payment Method"":""Credit""}",2022-02-13 17:36:07,ios,Apple,iPhone14,2
4852,302956248376bb225453d6c53f1cb9c2,CA,Sign Up Success,"{""Method"":""Google""}",2022-02-13 17:36:42,android,Google,Pixel 4,2
4853,302956248376bb225453d6c53f1cb9c2,CA,Add Vehicle Success,"{""Make"":""Jeep"",""Model"":""Patriot"",""Color"":""White"",""Year"":""2016"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-02-13 17:37:52,android,Google,Pixel 4,2
4854,302956248376bb225453d6c53f1cb9c2,CA,Add Payment Method Failed,"{""Error Code"":""ERROR-16010"",""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Tokenized Pay"":""""}",2022-02-13 17:38:49,android,Google,Pixel 4,2
4855,302956248376bb225453d6c53f1cb9c2,CA,Add Payment Method Failed,"{""Error Code"":""ERROR-16010"",""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Tokenized Pay"":""""}",2022-02-13 17:39:24,android,Google,Pixel 4,2
4856,302956248376bb225453d6c53f1cb9c2,CA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Tokenized Pay"":""""}",2022-02-13 17:42:06,android,Google,Pixel 4,2
4857,1b790c4c4c115725f6d55f5491b75864,CA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-02-13 17:46:52,ios,Apple,iPhone10,2
4858,1b790c4c4c115725f6d55f5491b75864,CA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-02-13 17:48:42,ios,Apple,iPhone10,2
4859,c2969d178a8f2557c4437f0aba9a33c8,TX,Sign Up Success,"{""Method"":""Email""}",2022-02-13 18:17:10,ios,Apple,iPhone11,2
4860,c2969d178a8f2557c4437f0aba9a33c8,TX,Email Confirmation Success,"{""Required"":""true""}",2022-02-13 18:17:37,ios,Apple,iPhone11,2
4861,c2969d178a8f2557c4437f0aba9a33c8,TX,Add Vehicle Success,"{""Year"":""2015"",""Model"":""Cruze"",""Temporary"":""false"",""Color"":""White"",""Make"":""Chevrolet""}",2022-02-13 18:18:28,ios,Apple,iPhone11,2
4862,c2969d178a8f2557c4437f0aba9a33c8,TX,Add Payment Method Failed,"{""Error Message"":""Card is debit but credit is required."",""Error Code"":""ERROR-16010"",""Payment Method"":""Credit Card""}",2022-02-13 18:19:41,ios,Apple,iPhone11,2
4863,c2969d178a8f2557c4437f0aba9a33c8,TX,Add Payment Method Failed,"{""Error Code"":""ERROR-NaN10"",""Error Message"":""Payment method failed verification."",""Payment Method"":""Credit Card""}",2022-02-13 18:20:37,ios,Apple,iPhone11,2
4864,c2969d178a8f2557c4437f0aba9a33c8,TX,Account Setup Profile Skip,"{""Screen"":""Phone number""}",2022-02-13 18:21:58,ios,Apple,iPhone11,2
4865,02ea6c406a8d4d65cf25ea527ec83403,FL,Add Vehicle Break,{},2022-02-13 18:26:53,android,Google,Pixel 3,2
4866,3ea9a683522f9c4db196734ca9764133,CA,Sign Up Success,"{""Method"":""Google""}",2022-02-13 19:02:15,android,Google,Pixel 6,2
4867,a7f7ecba8b90527da04323f9c1d53401,CA,Add Vehicle Success,"{""Make"":""Dodge"",""Model"":""Dart"",""Color"":""White"",""Year"":""2015"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-02-17 14:10:02,android,OnePlus,OnePlus,2
4868,1db181666b863be425838b33a244c614,TX,Wallet Opened,{},2022-02-17 14:16:58,android,samsung,SM-N9,2
4869,aa44197c26cbb265ea6a2689dec92a70,CA,Order,"{""Premium Membership"":""False""}",2022-02-17 14:24:11,outofband,outofband,outofband,2
4871,aa44197c26cbb265ea6a2689dec92a70,CA,Order,"{""Premium Membership"":""False""}",2022-02-17 14:25:15,outofband,outofband,outofband,2
4872,4c14e25c7133054ff3ffd583ea798a4b,CA,Order,"{""Premium Membership"":""True""}",2022-02-17 14:28:23,outofband,outofband,outofband,2
4874,aa44197c26cbb265ea6a2689dec92a70,CA,Order,"{""Premium Membership"":""False""}",2022-02-17 14:28:30,outofband,outofband,outofband,2
4875,fcc45d869f80d1758f590f4e02af0219,NY,Sign Up Success,"{""Method"":""Email""}",2022-02-17 14:29:34,ios,Apple,iPhone10,2
4876,fcc45d869f80d1758f590f4e02af0219,NY,Email Confirmation Success,"{""Required"":""true""}",2022-02-17 14:29:51,ios,Apple,iPhone10,2
4877,e845b4bd67b53a76ff978f2afb1f7997,CA,Sign Up Success,"{""Method"":""Email""}",2022-02-17 14:32:42,ios,Apple,iPhone11,2
4878,e845b4bd67b53a76ff978f2afb1f7997,CA,Email Confirmation Success,"{""Required"":""true""}",2022-02-17 14:33:13,ios,Apple,iPhone11,2
4879,564d41c833d7e05bef11fed1f2e1cad6,CA,Sign Up Success,"{""Method"":""Email""}",2022-02-17 15:02:17,ios,Apple,iPhone13,2
4880,564d41c833d7e05bef11fed1f2e1cad6,CA,Email Confirmation Success,"{""Required"":""true""}",2022-02-17 15:02:42,ios,Apple,iPhone13,2
4881,564d41c833d7e05bef11fed1f2e1cad6,CA,Email Confirmation Success,"{""Required"":""true""}",2022-02-17 15:02:46,ios,Apple,iPhone13,2
4882,564d41c833d7e05bef11fed1f2e1cad6,CA,Add Payment Method Failed,"{""Error Code"":""ERROR-NaN10"",""Error Message"":""CVV must be 4 digits for American Express and 3 digits for other card types."",""Payment Method"":""Credit Card""}",2022-02-17 15:04:07,ios,Apple,iPhone13,2
4883,e057c9df8691f271270b297e26840c30,VA,Sign Up Success,"{""Method"":""Google""}",2022-02-17 15:04:45,android,samsung,SM-G9,2
4884,564d41c833d7e05bef11fed1f2e1cad6,CA,Add Payment Method Success,"{""Payment Method"":""Credit""}",2022-02-17 15:04:58,ios,Apple,iPhone13,2
4885,564d41c833d7e05bef11fed1f2e1cad6,CA,Add Vehicle Success,"{""Make"":""Toyota"",""Model"":""Camry"",""Temporary"":""false"",""Color"":""Gray"",""Year"":""2015""}",2022-02-17 15:06:04,ios,Apple,iPhone13,2
4886,e057c9df8691f271270b297e26840c30,VA,Add Vehicle Success,"{""Make"":""Ford"",""Model"":""F-150"",""Color"":""Black"",""Year"":""2015"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-02-17 15:07:45,android,samsung,SM-G9,2
4887,fcc45d869f80d1758f590f4e02af0219,NY,Add Vehicle Success,"{""Year"":""2019"",""Model"":""Sentra"",""Temporary"":""false"",""Color"":""Red"",""Make"":""Nissan""}",2022-02-17 16:20:30,ios,Apple,iPhone10,2
4888,7c172280a985eae7ad5b90b4977cae01,CA,Sign Up Success,"{""Method"":""Google""}",2022-02-17 16:37:32,ios,Apple,iPhone12,2
4889,7c172280a985eae7ad5b90b4977cae01,CA,Add Vehicle Success,"{""Make"":""Buick"",""Model"":""Verano"",""Temporary"":""false"",""Color"":""Brown"",""Year"":""2016""}",2022-02-17 16:44:37,ios,Apple,iPhone12,2
4890,7c172280a985eae7ad5b90b4977cae01,CA,Add Payment Method Success,"{""Payment Method"":""Debit""}",2022-02-17 16:46:05,ios,Apple,iPhone12,2
4891,7c172280a985eae7ad5b90b4977cae01,CA,Subscription Premium,"{""Start Date"":""2022-02-17"",""Renewal Date"":""2022-03-18"",""Membership Type"":""Monthly""}",2022-02-17 16:46:33,outofband,outofband,outofband,2
4892,d7b231f867b211d63bdb544948d7f178,CA,Sign Up Success,"{""Method"":""Email""}",2022-02-17 17:09:18,ios,Apple,iPhone13,2
4893,d7b231f867b211d63bdb544948d7f178,CA,Email Confirmation Success,"{""Required"":""true""}",2022-02-17 17:10:40,ios,Apple,iPhone13,2
4894,7ca9b44003b470e20285643398c84783,FL,Sign Up Success,"{""Method"":""Apple""}",2022-02-17 17:25:06,ios,Apple,iPhone14,2
4895,7ca9b44003b470e20285643398c84783,FL,Add Vehicle Break,{},2022-02-17 17:26:14,ios,Apple,iPhone14,2
4896,1a2aff341204da8904fd42b6992b51a1,CA,Sign Up Success,"{""Method"":""Apple""}",2022-02-17 18:28:06,ios,Apple,iPhone12,2
4897,3ea9a683522f9c4db196734ca9764133,CA,Add Vehicle Success,"{""Make"":""Buick"",""Model"":""Regal"",""Color"":""Green"",""Year"":""2000"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-02-13 19:04:03,android,Google,Pixel 6,2
4898,3ea9a683522f9c4db196734ca9764133,CA,Add Payment Method Success,"{""Payment Method"":""Debit"",""Tokenized Pay"":""Google Pay""}",2022-02-13 19:04:40,android,Google,Pixel 6,2
4899,3ea9a683522f9c4db196734ca9764133,CA,Subscription Premium,"{""Start Date"":""2022-02-13"",""Renewal Date"":""2022-03-14"",""Membership Type"":""Monthly""}",2022-02-13 19:05:47,outofband,outofband,outofband,2
4900,b83862831bff78a47e0598c4d84eafac,CA,Sign Up Success,"{""Method"":""Facebook""}",2022-02-13 19:17:23,android,samsung,SM-G9,2
4901,0b55c6c8ce2743c5581ad07681cc812b,TX,Sign Up Success,"{""Method"":""Email""}",2022-02-13 19:49:07,ios,Apple,iPhone13,2
4902,0b55c6c8ce2743c5581ad07681cc812b,TX,Email Confirmation Success,"{""Required"":""true""}",2022-02-13 19:49:47,ios,Apple,iPhone13,2
4903,0b55c6c8ce2743c5581ad07681cc812b,TX,Add Vehicle Success,"{""Make"":""Ford"",""Model"":""F-250 SD"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2003""}",2022-02-13 19:51:31,ios,Apple,iPhone13,2
4904,0b55c6c8ce2743c5581ad07681cc812b,TX,Add Payment Method Success,"{""Payment Method"":""Debit""}",2022-02-13 19:53:46,ios,Apple,iPhone13,2
4905,0b55c6c8ce2743c5581ad07681cc812b,TX,Subscription Premium,"{""Start Date"":""2022-02-13"",""Renewal Date"":""2022-03-14"",""Membership Type"":""Monthly""}",2022-02-13 19:54:02,outofband,outofband,outofband,2
4906,dde249e8fde88cb77a3349912025efaa,CA,Sign Up Success,"{""Method"":""Facebook""}",2022-02-13 19:58:25,ios,Apple,iPhone14,2
4907,bef169590c4b7b7506478b6b8f257ae4,CA,Sign Up Success,"{""Method"":""Facebook""}",2022-02-13 20:03:40,ios,Apple,iPhone12,2
4908,e2ac6ce18844de8f64ea99cf081e580d,TX,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-02-13 20:03:56,ios,Apple,iPhone12,2
4909,bef169590c4b7b7506478b6b8f257ae4,CA,Add Vehicle Success,"{""Make"":""Chevrolet"",""Model"":""Silverado"",""Temporary"":""false"",""Color"":""Green"",""Year"":""2011""}",2022-02-13 20:07:24,ios,Apple,iPhone12,2
4910,e2ac6ce18844de8f64ea99cf081e580d,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-02-13 20:08:07,ios,Apple,iPhone12,2
4911,e2ac6ce18844de8f64ea99cf081e580d,TX,Chat Conversation Started,{},2022-02-13 20:08:57,ios,Apple,iPhone12,2
4912,e2ac6ce18844de8f64ea99cf081e580d,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-02-13 20:10:39,ios,Apple,iPhone12,2
4913,e2ac6ce18844de8f64ea99cf081e580d,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-02-13 20:12:02,ios,Apple,iPhone12,2
4914,e2ac6ce18844de8f64ea99cf081e580d,TX,Chat Conversation Started,{},2022-02-13 20:16:09,ios,Apple,iPhone12,2
4915,a4ac16a65dd32ee634dcf47c41a26f3f,TX,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-02-13 20:29:25,ios,Apple,iPhone13,2
4916,02ea6c406a8d4d65cf25ea527ec83403,FL,Wallet Opened,{},2022-02-13 21:19:54,android,Google,Pixel 3,2
4917,6e87d43e8f27ee32f4e727696829080a,CA,Sign Up Success,"{""Method"":""Email""}",2022-02-13 21:48:34,ios,Apple,iPhone10,2
